,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,BEGIN_RANGE,END_RANGE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_YEAR,BEGIN_MONTH,DURATION_seconds,binary_damage
37603,0,0,0,0,5.0,2.0,34.69,-112.34,34.5259,-112.5028,2017,08,4200.0,0
15811,0,0,0,0,0.0,0.0,39.32,-74.53,39.42,-74.37,2009,11,129600.00000000001,0
1114,0,0,0,0,7.0,2.0,19.2626,-155.403,19.0463,-155.5983,2014,09,8220.0,0
20419,0,0,0,0,2.0,2.0,37.53,-77.43,37.53,-77.43,2018,06,0.0,0
19718,0,0,0,0,0.0,0.0,25.92,-97.42,26.0698,-97.8223,2010,07,7200.0,0
69230,0,0,0,0,1.0,1.0,36.27,-98.49799999999999,36.27,-98.49799999999999,2008,09,0.0,0
36867,0,0,0,0,1.0,2.0,21.3536,-157.7417,21.5005,-158.1921,2017,08,27420.0,0
30003,0,0,0,0,0.0,0.0,40.63,-75.38,40.7,-75.23,2010,03,21600.0,0
27991,0,0,0,0,2.0,2.0,41.6,-93.86,41.6,-93.86,2016,07,35100.0,0
43330,0,0,0,0,1.0,1.0,40.69,-80.27,40.69,-80.27,2015,09,3600.0,0
40211,0,0,0,0,5.0,5.0,41.0577,-97.4887,41.0577,-97.4887,2017,08,86400.0,0
28627,0,0,0,0,1.0,1.0,45.79,-93.15,45.79,-93.15,2018,07,86400.0,0
30335,0,0,0,0,1.0,1.0,39.07,-108.58,39.07,-108.58,2017,07,3600.0,0
44639,0,0,0,0,1.0,1.0,20.9158,-156.67600000000002,20.6638,-156.0608,2015,08,9180.0,0
20121,0,0,0,0,2.0,2.0,38.07,-77.32,38.07,-77.32,2018,06,0.0,0
11899,0,0,0,0,2.0,1.0,21.4308,-158.0473,21.4199,-157.9628,2014,12,3960.0000000000005,0
28849,0,0,0,0,0.0,0.0,38.45,-75.57,38.45,-75.57,2017,07,0.0,0
55686,0,0,0,0,1.0,1.0,33.71,-115.4,33.71,-115.4,2016,08,6900.0,0
1459,0,0,0,0,5.0,5.0,36.67,-75.92,36.67,-75.92,2017,07,0.0,0
1684,0,0,0,0,1.0,1.0,37.3355,-76.7868,37.3355,-76.7868,2017,08,0.0,0
42647,0,0,0,0,1.0,1.0,41.65,-93.46,41.65,-93.46,2018,06,25200.0,0
11153,0,0,0,0,1.0,1.0,39.74,-84.18,39.74,-84.18,2015,06,7200.0,0
49316,0,0,0,0,1.0,1.0,41.86,-93.92,41.86,-93.92,2008,06,3600.0,0
61410,0,0,0,0,0.0,0.0,41.68,-94.5,41.68,-94.5,2008,07,19980.0,1
62766,0,0,0,0,4.0,4.0,40.41,-97.37,40.41,-97.37,2011,05,86400.0,0
25930,0,0,0,0,2.0,1.0,21.5762,-157.9065,21.3052,-157.8076,2009,03,20400.0,0
57881,0,0,0,0,0.0,0.0,35.73,-118.7,35.73,-118.7,2014,01,86400.0,0
54769,0,0,0,0,1.0,1.0,34.0,-81.04,34.0,-81.04,2011,09,0.0,1
3417,0,0,0,0,2.0,2.0,37.0095,-88.6956,37.0095,-88.6956,2014,09,4500.0,0
42766,0,0,0,0,1.0,1.0,41.61,-94.03,41.61,-94.03,2013,04,0.0,0
59044,0,0,0,0,4.0,4.0,40.64,-94.65,40.64,-94.65,2010,07,13980.0,0
16641,0,0,0,0,1.0,1.0,45.24,-93.66,45.24,-93.66,2012,05,0.0,0
31366,0,0,0,0,0.0,0.0,37.95,-87.42,37.95,-87.42,2015,04,0.0,0
58082,0,0,0,0,6.0,6.0,37.6,-99.9,37.6,-99.9,2013,08,43200.0,0
51205,0,0,0,0,1.0,1.0,29.21,-82.06,29.21,-82.06,2017,07,1800.0,0
47636,0,0,0,0,3.0,3.0,34.5383,-84.6036,34.5517,-84.5885,2009,08,1080.0,0
25951,0,0,0,0,1.0,1.0,41.84,-94.1,41.84,-94.1,2016,07,44100.0,0
33189,0,0,0,0,1.0,1.0,47.6702,-117.175,47.6702,-117.175,2011,05,21600.0,0
23959,0,0,0,0,1.0,1.0,30.19,-82.64,30.19,-82.64,2017,04,86400.0,0
31036,0,0,0,0,1.0,1.0,44.09,-93.49,44.09,-93.49,2016,09,43200.0,0
49676,0,0,0,0,1.0,1.0,42.75,-92.8,42.75,-92.8,2009,07,11280.0,0
48767,0,0,0,0,1.0,1.0,37.6445,-76.58,37.6445,-76.58,2016,09,190800.0,0
42484,0,0,0,0,7.0,7.0,40.56,-99.3,40.56,-99.3,2011,05,0.0,0
8772,0,0,0,0,1.0,1.0,31.6,-81.89,31.6,-81.89,2013,09,2700.0,0
48630,0,0,0,0,3.0,1.0,35.22,-111.57,35.1867,-111.6127,2018,07,6300.0,0
14393,0,0,0,0,2.0,2.0,18.3677,-66.1937,18.3677,-66.1937,2009,11,9180.0,0
44346,0,0,0,0,0.0,0.0,40.95,-87.18,40.95,-87.18,2018,06,9000.0,0
59059,0,0,0,0,2.0,2.0,41.02,-93.75,41.02,-93.75,2014,08,0.0,0
54755,0,0,0,0,5.0,5.0,33.4,-110.6933,33.4,-110.8667,2009,07,4200.0,1
23404,0,0,0,0,1.0,1.0,37.3636,-118.395,37.3636,-118.395,2010,12,8400.0,1
44719,0,0,0,0,0.0,0.0,45.2,-94.19,45.2,-94.19,2015,07,0.0,0
47056,0,4,0,5,2.0,2.0,32.7251,-86.5352,32.7251,-86.5352,2011,03,0.0,1
54122,0,0,0,0,4.0,4.0,33.34,-110.78,33.34,-110.78,2018,07,9600.0,0
32920,0,0,0,0,0.0,0.0,37.27,-87.52,37.27,-87.52,2009,04,6000.0,0
49165,0,0,0,0,1.0,1.0,41.89,-93.4,41.89,-93.4,2008,06,3600.0,0
23104,0,0,0,0,2.0,2.0,43.34,-93.46,43.34,-93.46,2013,07,10800.0,0
15944,0,0,0,0,1.0,1.0,30.48,-84.07,30.48,-84.07,2012,02,14400.0,0
39156,0,0,0,0,1.0,1.0,42.44,-92.92,42.44,-92.92,2018,08,81360.0,0
20297,0,0,0,0,1.0,1.0,40.43,-80.01,40.43,-80.01,2018,06,6300.0,0
47571,0,0,0,0,5.0,7.0,34.9142,-111.801,34.762,-111.6788,2017,07,7200.0,0
15568,0,0,0,0,0.0,0.0,39.3,-74.77,39.63,-74.82,2009,12,25200.0,0
53915,0,0,0,0,4.0,4.0,37.95,-75.31,37.95,-75.31,2012,08,0.0,0
45832,0,0,0,0,0.0,0.0,36.68,-79.87,36.68,-79.87,2017,05,86400.0,0
74779,0,0,0,0,3.0,3.0,41.37,-93.85,41.37,-93.85,2011,06,86400.0,0
15364,0,0,0,0,4.0,4.0,33.25,-111.73,33.25,-111.73,2015,08,12600.0,0
39116,0,0,0,0,1.0,1.0,37.74,-119.6,37.74,-119.6,2013,05,0.0,0
64558,0,0,0,0,1.0,6.0,35.19,-111.62,35.3735,-111.6087,2011,08,10800.0,1
44918,0,0,0,0,1.0,1.0,41.64,-93.47,41.64,-93.47,2018,06,22320.0,0
39537,0,0,0,0,3.0,3.0,41.71,-92.76,41.71,-92.76,2015,08,86400.0,0
32414,0,0,0,0,1.0,1.0,37.77,-108.91,37.77,-108.91,2012,08,3600.0,0
54177,0,0,0,0,1.0,1.0,40.72,-94.25,40.72,-94.25,2018,09,21600.0,0
40275,0,0,0,0,3.0,3.0,42.3,-93.53,42.3,-93.53,2018,06,52260.0,0
26111,0,0,0,0,0.0,0.0,37.3,-89.97,37.3,-89.97,2015,03,0.0,0
34327,0,0,0,0,2.0,2.0,37.45,-91.67,37.45,-91.67,2018,09,86400.0,0
12968,0,0,0,0,4.0,4.0,42.7309,-103.9357,42.7309,-103.9357,2017,06,2700.0,0
55078,0,0,0,0,1.0,1.0,20.9915,-156.6493,20.8984,-156.4954,2018,10,10560.0,0
41951,0,0,0,0,2.0,1.0,21.6537,-157.9422,21.5461,-157.8595,2012,09,8880.0,0
39185,0,0,0,0,3.0,3.0,38.48,-93.26,38.48,-93.26,2017,08,0.0,0
33873,0,0,0,0,2.0,2.0,41.87,-93.81,41.87,-93.81,2016,08,30600.000000000004,0
7991,0,0,0,0,1.0,1.0,41.7,-93.58,41.7,-93.58,2015,06,86400.0,0
2213,0,0,0,0,1.0,1.0,37.26,-122.04,37.2586,-122.0389,2014,12,0.0,0
19800,0,0,0,0,0.0,0.0,29.57,-81.21,29.57,-81.21,2008,09,172800.0,0
61029,0,0,0,0,1.0,1.0,42.47,-92.23,42.47,-92.23,2010,07,20400.0,0
45048,0,0,0,0,2.0,1.0,21.5632,-158.1647,21.3215,-157.7101,2015,08,10020.0,0
44512,0,0,0,0,5.0,5.0,28.71,-97.44,28.71,-97.44,2013,04,18000.0,0
36948,0,0,0,0,1.0,1.0,38.47,-100.92,38.47,-100.92,2017,08,18000.0,0
46293,0,0,0,0,2.0,2.0,44.88,-92.64,44.88,-92.64,2015,07,18000.0,0
10999,0,0,0,0,0.0,0.0,37.325,-79.20100000000001,37.325,-79.20100000000001,2018,02,86400.0,0
49355,0,0,0,0,1.0,1.0,47.5,-111.29,47.5,-111.29,2014,06,86400.0,0
55250,0,0,0,0,0.0,0.0,45.22,-123.2,45.22,-123.2,2015,12,64800.00000000001,1
18409,0,0,0,0,0.0,1.0,18.32,-65.65,18.331,-65.6398,2016,04,0.0,0
51055,0,0,0,0,1.0,0.0,38.4042,-82.4757,38.4273,-82.2224,2009,07,12600.0,0
58150,0,0,0,0,1.0,1.0,42.48,-92.34,42.48,-92.34,2010,07,23160.0,0
29585,0,0,0,0,1.0,1.0,43.27,-93.64,43.27,-93.64,2016,09,43200.0,0
54771,0,0,0,0,1.0,1.0,42.47,-91.89,42.47,-91.89,2011,07,0.0,0
5145,0,0,0,0,2.0,2.0,20.0366,-155.6413,19.4148,-155.8867,2009,02,20280.0,0
57743,0,0,0,0,0.0,2.0,21.3236,-157.6785,21.2972,-157.6578,2013,07,3180.0,0
36493,0,0,0,0,0.0,0.0,41.76,-103.32,41.76,-103.32,2016,08,4800.0,0
2041,0,0,0,0,1.0,1.0,37.05,-95.21,37.05,-95.21,2014,10,0.0,0
37891,0,0,0,0,6.0,0.0,33.7398,-102.21,33.82,-102.17,2008,04,2700.0,0
46910,0,0,0,0,0.0,0.0,36.78,-76.33,36.78,-76.33,2016,09,259200.00000000003,0
52083,0,0,0,0,0.0,0.0,36.53,-76.18,36.53,-76.18,2010,09,140400.0,0
41598,0,0,0,0,1.0,1.0,42.03,-94.24,42.03,-94.24,2015,09,4980.0,0
41780,0,0,0,0,0.0,0.0,42.02,-94.38,42.02,-94.38,2015,09,19800.0,0
56830,0,0,0,0,3.0,3.0,42.45,-94.67,42.45,-94.67,2014,05,3600.0,0
6194,0,0,0,0,2.0,2.0,39.1977,-123.7483,39.1977,-123.7483,2017,01,122400.00000000001,1
31348,0,0,0,0,2.0,2.0,42.05,-93.7,42.05,-93.7,2016,09,13980.0,0
48485,0,0,0,0,2.0,1.0,21.6262,-157.9257,21.3816,-157.7802,2014,05,10980.0,0
13532,0,0,0,0,1.0,1.0,35.2232,-100.6042,35.23,-100.5823,2013,07,45000.0,0
46861,0,0,0,0,3.0,2.0,22.1952,-159.5998,21.9432,-159.3897,2017,10,5580.0,0
11412,0,0,0,0,4.0,4.0,37.91,-98.95,37.91,-98.95,2008,07,12300.0,0
44569,0,0,0,0,3.0,3.0,37.76,-100.37,37.76,-100.37,2012,07,28800.0,0
19291,0,0,0,0,0.0,0.0,43.13,-93.38,43.13,-93.38,2015,07,20580.0,0
41781,0,0,0,0,2.0,2.0,40.62,-94.51,40.62,-94.51,2015,09,27000.0,0
53347,0,0,0,0,2.0,2.0,31.08,-82.57,31.08,-82.57,2011,10,86400.0,0
55233,0,0,0,0,1.0,1.0,36.97,-92.3,36.97,-92.3,2012,09,0.0,0
67724,0,0,0,0,1.0,3.0,21.1512,-156.7433,21.1755,-157.1381,2008,11,19680.0,0
62154,0,0,0,0,11.0,11.0,26.89,-81.8915,26.89,-81.8915,2008,08,471600.00000000006,0
44273,0,0,0,0,0.0,0.0,41.72,-94.93,41.72,-94.93,2014,06,86400.0,0
14189,0,0,0,0,0.0,0.0,37.97,-77.73,37.97,-77.73,2009,11,172800.0,0
34371,0,0,0,0,0.0,15.0,33.18,-101.38,33.3318,-101.1994,2014,09,6000.0,0
2081,0,0,0,0,0.0,1.0,20.877,-156.2943,20.6534,-156.0889,2013,02,28800.0,0
31177,0,0,0,0,7.0,2.0,35.3013,-101.82,35.2012,-101.7773,2013,06,10200.0,0
19290,0,0,0,0,4.0,4.0,38.78,-120.23,38.78,-120.23,2017,02,87540.0,0
46966,0,0,0,0,0.0,1.0,38.42,-87.77,38.4017,-87.7581,2008,07,3600.0,0
33972,0,0,0,0,10.0,16.0,34.2395,-110.8905,34.2204,-111.6966,2010,01,86400.0,0
33712,0,0,0,0,0.0,0.0,40.47,-80.92,40.47,-80.92,2018,09,259200.00000000003,0
48021,0,0,0,0,1.0,1.0,36.17,-76.3,36.17,-76.3,2017,07,0.0,0
3859,0,0,0,0,7.0,4.0,21.8081,-160.2205,22.1625,-159.3402,2011,01,5160.0,0
23217,0,0,0,0,0.0,0.0,37.9,-88.92,37.92,-88.77,2013,06,3900.0000000000005,1
42078,0,0,0,0,1.0,1.0,43.11,-94.68,43.11,-94.68,2013,04,0.0,0
48334,0,0,0,0,0.0,0.0,36.7,-76.13,36.7,-76.13,2017,07,0.0,0
63251,0,0,0,0,0.0,0.0,36.67,-76.92,36.67,-76.92,2008,09,43200.0,0
28029,0,0,0,0,1.0,1.0,42.19,-92.47,42.19,-92.47,2017,04,86400.0,0
22041,0,0,0,0,1.0,2.0,20.7911,-156.3176,20.6869,-156.4027,2015,03,9480.0,0
39090,0,0,0,0,4.0,4.0,43.5409,-91.5265,43.5409,-91.5265,2018,08,41400.0,1
15897,0,0,0,0,0.0,0.0,38.68,-76.17,38.92,-75.97,2009,11,129600.00000000001,0
57975,0,0,0,0,1.0,4.0,21.9792,-159.3897,22.2028,-159.5641,2013,07,10500.0,0
20926,0,0,0,0,1.0,1.0,41.14,-98.86,41.14,-98.86,2018,06,86400.0,0
32595,0,0,0,0,0.0,0.0,35.37,-119.0,35.37,-119.0,2015,02,22500.0,0
30997,0,0,0,0,3.0,3.0,30.78,-84.87,30.78,-84.87,2012,03,86400.0,0
14442,0,0,0,0,9.0,9.0,18.4221,-66.1159,18.4221,-66.1159,2009,11,7920.000000000001,0
3502,0,0,0,0,1.0,1.0,36.29,-119.79,36.29,-119.79,2017,01,0.0,0
41349,0,0,0,0,7.0,3.0,34.8236,-112.4972,34.6899,-112.4298,2012,09,6600.0,0
12462,0,0,0,0,1.0,1.0,36.89,-89.6,36.89,-89.6,2015,07,11700.0,0
47048,0,0,0,0,2.0,3.0,18.3014,-66.5361,18.3074,-66.5571,2013,05,0.0,0
42754,0,0,0,0,0.0,0.0,36.82,-84.2,36.82,-84.2,2009,06,46800.0,0
36988,0,0,0,0,4.0,4.0,40.79,-94.9,40.79,-94.9,2014,10,0.0,0
35572,0,0,0,0,1.0,1.0,41.41,-92.92,41.41,-92.92,2014,09,0.0,0
37703,0,0,0,0,3.0,3.0,39.7948,-104.8407,39.7948,-104.8407,2018,07,7500.000000000001,0
604,0,0,0,0,1.0,1.0,30.26,-81.75,30.26,-81.75,2018,05,3300.0,0
44395,0,0,0,0,4.0,4.0,36.83,-87.87,36.83,-87.87,2015,08,3600.0,0
21400,0,0,0,0,1.0,1.0,32.7763,-111.6094,32.7575,-111.5572,2013,07,3600.0,1
7761,0,0,0,0,1.0,1.0,47.25,-88.45,47.25,-88.45,2013,09,3000.0,0
22869,0,0,0,0,3.0,3.0,43.38,-93.56,43.38,-93.56,2013,07,9300.0,0
58159,0,0,0,0,1.0,2.0,20.9868,-156.6459,20.8307,-156.2879,2018,11,38580.0,0
16192,0,0,0,0,7.0,0.0,36.8216,-90.4895,36.75,-90.4,2012,01,4500.0,0
54643,0,0,0,0,1.0,1.0,37.74,-121.13,37.74,-121.13,2018,10,86400.0,0
39535,0,0,0,0,0.0,0.0,38.2,-86.35,38.2,-86.35,2009,05,0.0,0
60685,0,0,0,0,0.0,0.0,44.4,-92.62,44.4,-92.62,2012,06,0.0,0
29173,0,0,0,0,5.0,5.0,38.95,-108.66,38.95,-108.66,2012,07,3840.0000000000005,0
55418,0,0,0,0,10.0,10.0,37.68,-100.63,37.68,-100.63,2018,10,244800.00000000003,0
11557,0,0,0,0,8.0,8.0,44.14,-97.93,44.14,-97.93,2010,09,0.0,0
39809,0,0,0,0,1.0,2.0,20.8486,-156.1404,20.7407,-156.0004,2008,04,10140.0,0
35122,0,0,0,0,1.0,1.0,44.05,-91.66,44.05,-91.66,2018,09,3300.0,0
43571,0,0,0,0,1.0,1.0,41.99,-95.38,41.99,-95.38,2018,06,86400.0,0
36821,0,0,0,0,4.0,4.0,36.3806,-86.9898,36.3806,-86.9898,2017,09,0.0,0
48482,0,0,0,0,0.0,1.0,21.5061,-158.0227,21.6588,-158.037,2014,05,3540.0,0
30120,0,0,0,0,2.0,2.0,35.83,-82.08,35.83,-82.08,2014,06,3900.0000000000005,0
42767,0,0,0,0,2.0,2.0,41.59,-93.83,41.59,-93.83,2013,04,0.0,0
38348,0,0,0,0,1.0,1.0,31.14,-89.41,31.14,-89.41,2014,03,0.0,1
13200,0,0,0,0,1.0,2.0,22.1239,-159.6808,22.2065,-159.3739,2015,09,9960.0,0
3409,0,0,0,0,3.0,3.0,20.1596,-155.8575,19.2183,-155.4401,2010,12,27300.0,0
9705,0,0,0,0,2.0,2.0,41.4,-94.99,41.4,-94.99,2015,06,86400.0,0
45100,0,0,0,0,1.0,1.0,41.79,-93.82,41.79,-93.82,2014,06,86400.0,0
47712,0,0,0,0,2.0,2.0,29.75,-81.54,29.75,-81.54,2017,10,27300.0,0
68250,0,0,0,0,11.0,16.0,34.3616,-111.0876,34.3333,-111.0014,2011,07,7200.0,0
49827,0,0,0,0,1.0,1.0,35.9302,-85.9025,35.9302,-85.9025,2017,11,0.0,0
4822,0,0,0,0,1.0,1.0,33.41,-110.82,33.41,-110.82,2014,08,9900.0,0
54499,0,0,0,0,0.0,0.0,38.05,-76.87,38.05,-76.87,2010,03,64800.00000000001,0
48139,0,0,0,0,0.0,0.0,36.07,-76.62,36.18,-76.68,2015,11,86400.0,0
44223,0,0,0,0,1.0,1.0,38.58,-121.28,38.58,-121.28,2017,11,86400.0,0
24556,0,0,0,0,0.0,0.0,30.68,-82.55,30.68,-82.55,2008,10,86400.0,0
50846,0,0,0,0,1.0,1.0,42.52,-93.25,42.52,-93.25,2015,12,172800.0,0
11741,0,0,0,0,14.0,14.0,34.6187,-104.3964,34.6187,-104.3964,2015,07,28800.0,0
37745,0,0,0,0,1.0,1.0,45.59,-94.17,45.59,-94.17,2012,05,0.0,0
55998,0,0,0,0,13.0,13.0,48.3,-112.85,48.3,-112.85,2013,09,86400.0,0
14512,0,0,0,0,0.0,0.0,37.68,-75.72,37.68,-75.72,2009,11,172800.0,0
61498,0,0,0,0,0.0,0.0,41.166000000000004,-73.1232,41.166000000000004,-73.1232,2010,03,86400.0,0
1030,0,0,0,0,1.0,1.0,40.59,-75.19,40.59,-75.19,2016,07,0.0,0
40162,0,0,0,0,2.0,2.0,43.14,-94.68,43.14,-94.68,2013,05,0.0,0
32140,0,0,0,0,0.0,1.0,20.9038,-156.22899999999998,20.6373,-156.1226,2016,09,37260.0,0
72181,0,0,0,0,3.0,3.0,42.39,-89.98,42.39,-89.98,2011,08,0.0,0
58893,0,0,0,0,1.0,1.0,41.5957,-93.6936,41.5957,-93.6936,2014,08,0.0,0
25934,0,0,0,0,5.0,5.0,37.21,-76.6,37.21,-76.6,2017,06,0.0,0
69609,0,0,0,0,7.0,7.0,30.0724,-84.3233,30.0724,-84.3233,2011,10,82800.0,0
38881,0,0,0,0,1.0,1.0,36.44,-118.9,36.44,-118.9,2010,04,86400.0,0
8388,0,0,0,0,3.0,3.0,35.72,-92.7,35.72,-92.7,2017,04,600.0,0
54130,0,0,0,0,2.0,8.0,20.246,-155.8531,19.4593,-155.8066,2018,04,10260.0,0
24259,0,0,0,0,9.0,9.0,37.31,-100.8,37.31,-100.8,2008,08,0.0,0
37478,0,0,0,0,3.0,1.0,34.94,-111.64,35.1428,-111.4783,2015,10,7200.0,0
2968,0,0,0,0,5.0,5.0,36.9424,-77.87,36.9424,-77.87,2016,10,90000.0,0
25484,0,0,0,0,1.0,1.0,43.42,-93.54,43.42,-93.54,2016,07,86400.0,0
35121,0,0,0,0,1.0,1.0,43.18,-90.86,43.18,-90.86,2016,08,27900.0,0
54475,0,0,0,0,3.0,3.0,33.1,-112.71,33.1,-112.71,2016,07,1800.0,0
10474,0,0,0,0,1.0,1.0,41.64,-93.47,41.64,-93.47,2015,06,26100.0,0
59296,0,0,0,0,1.0,1.0,40.74,-92.87,40.74,-92.87,2010,07,50400.0,0
36065,0,0,0,0,0.0,0.0,36.87,-76.27,36.87,-76.27,2014,09,93600.0,0
38663,0,0,0,0,1.0,1.0,42.04,-92.91,42.04,-92.91,2012,04,0.0,0
31919,0,0,0,0,0.0,0.0,39.23,-99.3,39.23,-99.3,2016,09,43200.0,0
30791,0,0,0,0,1.0,1.0,37.2732,-79.9296,37.2732,-79.9296,2015,06,3600.0,0
63252,0,0,0,0,0.0,0.0,37.63,-77.8,37.63,-77.8,2008,09,43200.0,0
50496,0,0,0,0,1.0,1.0,41.78,-93.82,41.78,-93.82,2018,07,21600.0,0
72400,0,0,0,0,1.0,1.0,44.88,-89.61,44.88,-89.61,2011,08,0.0,0
44245,0,0,0,0,2.0,2.0,41.59,-93.83,41.59,-93.83,2014,06,16800.0,0
45471,0,0,0,0,4.0,4.0,40.79,-94.9,40.79,-94.9,2017,10,45900.0,0
41616,0,0,0,0,0.0,0.0,44.32,-89.9,44.32,-89.9,2015,09,18000.0,0
37883,0,0,0,0,1.0,1.0,40.04,-107.89,40.04,-107.89,2013,07,1680.0,0
26100,0,0,0,0,3.0,3.0,36.18,-76.27,36.18,-76.27,2017,07,0.0,0
24496,0,0,0,0,2.0,2.0,35.46,-76.47,35.46,-76.47,2012,05,0.0,0
3498,0,0,0,0,3.0,3.0,35.08,-76.96,35.08,-76.96,2014,08,0.0,0
43920,0,0,0,0,0.0,0.0,41.6,-93.23,41.6,-93.23,2015,08,61560.00000000001,0
20176,0,0,0,0,0.0,1.0,21.4487,-157.8358,21.3638,-157.7614,2014,03,10200.0,0
21791,0,0,0,0,1.0,1.0,21.4026,-157.9978,21.3118,-157.7918,2015,02,4320.0,0
54570,0,0,0,0,0.0,0.0,40.33,-99.03,40.33,-99.03,2017,07,86400.0,0
4182,0,0,0,0,2.0,2.0,41.18,-122.33,41.18,-122.33,2017,01,87480.0,0
39474,0,0,0,0,0.0,0.0,37.0,-91.02,36.93,-90.75,2011,04,6720.0,0
37439,0,0,0,0,2.0,6.0,19.891,-155.1572,19.039,-155.657,2016,08,6660.0,0
31022,0,0,0,0,0.0,0.0,38.35,-79.88,38.35,-79.88,2016,09,0.0,0
40954,0,0,0,0,1.0,1.0,37.47,-96.26,37.47,-96.26,2013,04,86400.0,0
18402,0,0,0,0,1.0,1.0,35.36,-119.0,35.36,-119.0,2013,11,0.0,0
52588,0,0,0,0,1.0,1.0,42.03,-93.63,42.03,-93.63,2018,09,28800.0,0
16197,0,0,0,0,4.0,4.0,42.69,-95.73,42.69,-95.73,2016,05,7200.0,0
47953,0,0,0,0,1.0,1.0,39.45,-98.71,39.45,-98.71,2016,07,14400.0,0
28348,0,0,0,0,0.0,0.0,38.42,-87.77,38.42,-87.77,2010,04,1800.0,0
28542,0,0,0,0,0.0,0.0,42.08,-92.4,42.08,-92.4,2017,04,86400.0,0
1673,0,0,0,0,6.0,6.0,37.35,-77.3408,37.35,-77.3408,2017,08,0.0,0
60062,0,0,0,0,2.0,2.0,30.2003,-84.3443,30.2003,-84.3443,2011,12,49800.0,0
20425,0,0,0,0,1.0,3.0,22.1982,-159.5146,22.1887,-159.3642,2014,02,2580.0,0
2771,0,0,0,0,1.0,1.0,21.1925,-156.9806,21.154,-156.7313,2009,04,21060.0,0
21793,0,0,0,0,2.0,2.0,26.1754,-80.2441,26.1754,-80.2441,2008,09,9000.0,1
64662,0,0,0,0,2.0,2.0,18.4134,-66.1425,18.4134,-66.1425,2008,08,7320.000000000001,0
29627,0,0,0,0,1.0,1.0,38.95,-99.56,38.95,-99.56,2014,06,11100.0,0
51772,0,0,0,0,0.0,0.0,37.12,-89.2,37.12,-89.2,2015,12,100800.0,0
11246,0,0,0,0,1.0,1.0,30.96,-90.3,30.96,-90.3,2016,03,0.0,0
44247,0,0,0,0,1.0,1.0,41.6,-93.98,41.6,-93.98,2014,06,0.0,0
2944,0,0,0,0,0.0,0.0,37.85,-75.48,37.85,-75.48,2016,10,90000.0,0
59679,0,0,0,0,0.0,0.0,36.33,-119.65,36.33,-119.65,2011,10,3600.0,1
52415,0,0,0,0,1.0,1.0,41.54,-93.66,41.54,-93.66,2018,09,43200.0,0
25695,0,0,0,0,9.0,9.0,48.75,-111.5724,48.75,-111.5724,2013,07,0.0,0
23336,0,0,0,0,0.0,0.0,41.87,-94.68,41.87,-94.68,2013,06,0.0,0
7807,0,0,0,0,0.0,5.0,34.22,-112.73,34.22,-112.8175,2013,07,7200.0,0
54494,0,0,0,0,0.0,0.0,37.27,-76.72,37.27,-76.72,2010,09,140400.0,0
43996,0,0,0,0,1.0,1.0,42.46,-93.82,42.46,-93.82,2013,06,0.0,0
33371,0,0,0,0,8.0,0.0,33.18,-101.9183,33.32,-101.73,2014,09,7200.0,0
37231,0,0,0,0,18.0,18.0,32.8163,-107.5452,32.8163,-107.5452,2014,09,302400.0,0
25705,0,0,0,0,2.0,2.0,41.56,-93.7,41.56,-93.7,2016,07,44160.0,0
1317,0,0,0,0,3.0,3.0,36.87,-92.58,36.87,-92.58,2009,10,10800.0,0
34378,0,0,0,0,0.0,0.0,36.302,-86.4217,36.302,-86.4217,2017,05,86400.0,0
47144,0,0,0,0,1.0,1.0,40.7372,-92.8795,40.7372,-92.8795,2008,07,25200.0,0
66006,0,0,0,0,0.0,0.0,37.53,-77.93,37.53,-77.93,2008,09,43200.0,0
35704,0,0,0,0,1.0,1.0,41.37,-93.55,41.37,-93.55,2014,09,0.0,0
53869,0,0,0,0,0.0,2.0,18.2,-66.58,18.1935,-66.6065,2016,11,0.0,0
18958,0,0,0,0,1.0,0.0,33.5837,-101.9188,33.58,-101.85,2010,10,7200.0,1
60604,0,0,0,0,1.0,1.0,46.7,-113.2989,46.7,-113.2989,2008,08,60.00000000000001,0
34736,0,0,0,0,2.0,2.0,36.3905,-79.6954,36.3905,-79.6954,2018,08,86400.0,0
28483,0,0,0,0,3.0,3.0,41.3434,-88.3,41.3434,-88.3,2018,05,2700.0,0
39514,0,0,0,0,0.0,0.0,36.6515,-88.4568,36.6515,-88.4568,2011,04,7200.0,0
37314,0,0,0,0,1.0,1.0,41.78,-92.07,41.78,-92.07,2008,04,0.0,0
47068,0,0,0,0,2.0,2.0,38.37,-75.13,38.37,-75.13,2017,08,0.0,0
26116,0,0,0,0,0.0,0.0,20.8633,-156.1473,20.6482,-156.0745,2008,01,9180.0,0
22556,0,0,0,0,1.0,2.0,20.8873,-156.3794,20.7023,-156.0361,2015,02,9900.0,0
42721,0,0,0,0,2.0,2.0,33.94,-78.12,33.94,-78.12,2015,09,5100.0,0
49103,0,0,0,0,0.0,0.0,43.93,-93.7,43.9301,-93.6992,2010,07,21600.0,0
51817,0,0,0,0,2.0,2.0,37.9,-88.1667,37.9,-88.1667,2008,06,6000.0,0
34090,0,0,0,0,0.0,0.0,26.17,-97.35,26.17,-97.35,2015,05,8400.0,0
